,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
19754213,19754217,594650,Hunt: Showdown,41096203,english,this game is why I live,1522192018,1522192018,True,0,1,0.4857602119445801,0,True,False,True,76561198066821478,164,22,3687.0,0.0,641.0,1580170647.0
19765016,19765020,518790,theHunter: Call of the Wild™,83732420,schinese,可能是我脑子不好使，这个游戏除了在森林里面逛屁都没有，怎么做到浪费我电脑90个g的,1609511636,1609511636,False,0,0,0.0,0,True,False,False,76561198850244947,16,1,131.0,0.0,131.0,1603627769.0
19822403,19822407,518790,theHunter: Call of the Wild™,35598164,schinese,不知不觉玩了30个小时了，自带简体中文好评。上手后很容易玩的停不下来，追猎物也很容追上头，明知道很难追上，硬是追了一个小时。玩的有几个不爽的地方就是道具和枪支切换反应太慢 了，常常动物被引到到跟前，切弓慢的要死，切完动物就跑了。顺便说，我死了三次，两次都是摔死的……,1507562089,1507562089,True,1,0,0.5024875402450562,0,True,False,False,76561198167004400,52,8,9865.0,0.0,2638.0,1608522143.0
19823777,19823781,518790,theHunter: Call of the Wild™,34150153,turkish,Oyunda bircok bug var ancak buna rağmen gayet guzel basinda saatlerce sıkılmadan durabilirsiniz eminim ilerliyen zamanlarda o buglarda duzeltilirse oyun cok daha zevkli olabilir,1502382538,1502382538,True,0,0,0.0,0,True,False,False,76561198147975955,144,3,4661.0,0.0,1377.0,1599469487.0
19841040,19841044,440900,Conan Exiles,70165271,english,great sandbox game!,1591048103,1591048103,True,0,0,0.0,0,False,False,False,76561198052145982,136,2,13106.0,0.0,10916.0,1594171480.0
19861543,19861547,440900,Conan Exiles,50210895,polish,gra niesamowita . zawsze jest co robić gdyż mapa jest naprawdę duża . jest niesamowicie wiele miejsc . bossów które miło i całekiem fajnie sie zabija. na serverach nie spodkałem sie jeszcze gdzie gracze by wulgarnie do siebie podchodzili. ogulnie gra  jest poświecenia uwagi . serdecznie polecam tą gre dla tych co lugia walkę w stylu sredniowiecza . przyjemne budowanie i miły kontakt z innymi graczami,1555658530,1555658530,True,0,1,0.0,0,True,False,False,76561198169833203,19,10,31288.0,0.0,19876.0,1607451500.0
19869429,19869433,440900,Conan Exiles,43339653,english,"Have to change review to positive. They patch the game hard but in few days commit to repair the new bugs. Sometimes you will loose something, but even the Single Player experience is really that amazing.

Tons of different multiplayer game modes and deeply tweakable Single Player experience  to customize the game to your liking. An incredibly interesting and brutal world to explore based on one of my favourite writer and one of the best building/crafting system ever seen.

Combat system is so and so, but more deep than Skyrim. Don't expect deep storytelling, this is pure sandbox. But if you like sandbox look no further.",1530841302,1532052068,True,1,0,0.5275590419769287,0,True,False,False,76561198031026148,151,47,38851.0,0.0,13175.0,1568163556.0
19871990,19871994,440900,Conan Exiles,42315526,english,"Great game with a nice combat and nice crafting mechanics. Bosses are quite fun to fight against and world exploration is fun*. There's plenty of vistas and random NPC villages to fight against, sometimes you stumble upon friendly NPC's as well. All and all good game. For those who like scores, easily 8/10",1527439588,1527439588,True,1,0,0.0,0,False,False,False,76561198046563557,368,5,2725.0,0.0,2501.0,1530132436.0
19896829,19896833,535930,Two Point Hospital,67723472,german,"Mega witzig, irrer Suchtfaktor!",1587423316,1587423316,True,0,0,0.0,0,True,False,False,76561197975468180,604,35,1822.0,0.0,988.0,1609717145.0
19898760,19898764,535930,Two Point Hospital,62942463,english,"this game is amazing if you like theme hospital and the sims 1 sound track get this game 
",1580790343,1580790343,True,0,0,0.0,0,True,False,False,76561198066821478,164,22,371.0,0.0,238.0,1580869342.0
19926598,19926602,364360,Total War: WARHAMMER,36152746,english,Decent game that won't let you leave your keyboard. Just. One. More. Turn.,1509404810,1509404810,True,0,0,0.0,0,True,False,False,76561198027175945,115,34,9731.0,0.0,2973.0,1605031549.0
19937938,19937942,364360,Total War: WARHAMMER,28745599,polish,"Jedenz z lepszych total warów, oraz ogólnie gier strategicznych. 
Plusy:
-Bardzo ciekawa kampania
-można grać kampanie z innym graczem 
-dobrze odzwierciedle uniwersum warhammera
-wyśmienity soundtrack
-w miarę dobra optymalizacja
-bardzo dobra grafika
Minusy:
- Jak teraz w każdej nowej strategii z serii total war strasznie dużo dlc, czego nie ma w starszych strategiach z tej serii(np Medieval II)
-na słabszych komputerach raczej nie pogracie.

Ogólnie gra dla mnie takie 8.5/10",1482918265,1483271646,True,14,0,0.6017756462097167,0,False,False,False,76561198152523737,58,5,5607.0,0.0,2702.0,1541867160.0
19948270,19948274,364360,Total War: WARHAMMER,24026743,french,"Oui mais.
Total war est un jeu que je ne rate jamais et warhammer permet de gouter la magie dans un univers asser obscure.
On est dans un vrai total war  dans un univers plutot cool qui permettent des inovations rigolote.

Mais seulement 4 factions jouable sans dlc ? non c'est un peu court. Pas de Bretonien jouable sans repayer ? très deçus et c'est souvent ce que je reproche aux licences warhammer et gameworkshop en general.
si encore on pouvais choisir differntes familles dans les factions jouable, mais non, même pas. Dommage.

Donc oui, mais quand meme déçu.",1467490227,1467490227,True,1,0,0.5,1,True,False,False,76561197977704977,69,6,7909.0,0.0,2124.0,1521557867.0
19980632,19980636,489830,The Elder Scrolls V: Skyrim Special Edition,75357490,french,J'adore,1599105095,1599105095,True,0,1,0.4761904776096344,0,True,False,False,76561198094755774,14,2,88748.0,5042.0,47136.0,1611222934.0
20005890,20005894,489830,The Elder Scrolls V: Skyrim Special Edition,65904789,english,"graphics and characters so realistic, feels like you're really there.",1585280762,1585280762,True,0,0,0.0,0,False,False,False,76561198009146744,72,3,7945.0,0.0,7870.0,1585951505.0
20012671,20012675,489830,The Elder Scrolls V: Skyrim Special Edition,62970959,german,cooles spiel,1580837726,1580837726,True,0,0,0.0,0,True,False,False,76561199023146058,1,1,10690.0,0.0,1179.0,1608488886.0
20024956,20024960,489830,The Elder Scrolls V: Skyrim Special Edition,59045053,russian,"-Скайрим это мир безграничных возможностей для исследования, полный интересных квестов и персонажей 
- Какой мир? Какие персонажи? Тодд, как ты попал в мой дом!!!?",1575307523,1606331549,True,2,0,0.5454545617103577,0,False,True,False,76561198258067940,87,3,6002.0,749.0,1406.0,1610660804.0
20026421,20026425,489830,The Elder Scrolls V: Skyrim Special Edition,58447646,french,meilleur jeu du monde (axiome de peano contourné car il n'a pas de successeur),1574962395,1574962395,True,0,0,0.0,0,True,False,False,76561198402156265,227,3,45115.0,395.0,39049.0,1611187275.0
20035301,20035305,489830,The Elder Scrolls V: Skyrim Special Edition,54428545,english,ya,1564785673,1600463954,True,0,0,0.4184782505035399,0,True,False,False,76561198253380178,33,23,26582.0,0.0,17730.0,1609468921.0
20047982,20047986,489830,The Elder Scrolls V: Skyrim Special Edition,46867327,english,:D,1543118243,1543118243,True,13,7,0.5614744424819946,0,True,False,False,76561198049445065,261,8,210161.0,0.0,86326.0,1594469850.0
20068456,20068460,489830,The Elder Scrolls V: Skyrim Special Edition,35264737,english,15$ for survival moce LMAO.,1506613124,1506950056,False,6,0,0.4946874678134918,0,False,False,False,76561198031026148,151,47,2619.0,0.0,2529.0,1502497582.0
20072300,20072304,489830,The Elder Scrolls V: Skyrim Special Edition,33911001,russian,"Одна из самых глючных игр.
Глюки в игре как элемент игры.",1501439238,1501439238,False,3,0,0.4887544512748718,0,False,False,False,76561198065892607,185,11,24449.0,0.0,17257.0,1504109228.0
20073396,20073400,489830,The Elder Scrolls V: Skyrim Special Edition,33047698,english,"I've never seen a single game so milked for money.

Seriously, just wait for the next one.",1498843445,1498843445,False,3,0,0.4918864071369171,0,False,False,False,76561198059715248,173,14,177.0,0.0,122.0,1600655297.0
20093944,20093948,489830,The Elder Scrolls V: Skyrim Special Edition,26319002,english,it was free,1477843944,1477843944,True,1,0,0.523809552192688,0,False,True,False,76561198133600536,87,2,1943.0,0.0,971.0,1579491753.0
20122631,20122635,262060,Darkest Dungeon®,66523140,schinese,我永远喜欢盗贼，我这条命都是盗贼给的。在另外三个家伙疯狂演我的时候是盗贼美德刀刀暴击- -,1585939403,1585939403,True,0,0,0.0,0,True,False,False,76561198288252895,28,5,341.0,0.0,209.0,1590588749.0
20144600,20144604,262060,Darkest Dungeon®,47852349,brazilian,"Um dos melhores jogos de RPG que já tive o prazer de jogar! Consegui até tirar um lolzeiro do LoL, o deixando viciado neste jogo kkkkkkkk",1545874744,1545874744,True,0,1,0.0,0,False,False,False,76561198155518949,44,6,4438.0,0.0,1419.0,1591164421.0
20156829,20156833,262060,Darkest Dungeon®,38302923,russian,"Все еще отличная штука убить время дома когда болеешь, так еще и доп контента напилили за годы !",1513264155,1542972828,True,1,0,0.0,0,True,False,False,76561198009156989,61,9,5268.0,0.0,3434.0,1605445501.0
20187638,20187642,262060,Darkest Dungeon®,14409926,danish,"Nooice
",1423525681,1423525681,True,2,0,0.5024875402450562,0,True,False,True,76561198007177785,325,15,9806.0,0.0,863.0,1600614685.0
20203825,20203829,524220,NieR:Automata™,69999069,thai,good game,1590767841,1590767841,True,0,0,0.0,0,True,False,False,76561198829831799,42,1,5217.0,0.0,2886.0,1591694208.0
20223932,20223936,524220,NieR:Automata™,49572873,schinese,我发现，这游戏开启垂直同步之后帧数会特别低，所以我关了，还有就是厂商行为确实很恶心，简直不把中国玩家当人看，那些DLC我觉得没啥必要，只不过没有官方中文国区价格还高是真的恶心,1552653068,1556464892,False,1,0,0.5,0,False,False,False,76561198404302819,147,38,806.0,0.0,117.0,1601623715.0
20235025,20235029,524220,NieR:Automata™,42041791,japanese,"このゲームの制作陣と全プレイヤーの皆様に一言。

本当に、本当にありがとうございました",1526334315,1526334315,True,0,0,0.0,0,True,False,False,76561198034473756,57,2,2969.0,0.0,2969.0,1526332857.0
20236564,20236568,524220,NieR:Automata™,41402930,german,"[spoilers]Beim ersten mal durchspieln ist man enttäuscht weil man denkt das Spiel ist zu kurz, man braucht für das erste und längste ending A ca 20 stunden. In der zweite runde, also ending B spielt man den männlichen Charakter 9S das kann auch ganz schön für unzufriedenheit sorgen weil man lieber ausschlißlich 2B und A2 spielen will, und 9S mit seiner ""Haking"" Fähigkeit ein aufgezwungenes Minispiel mitbringt das nichts mit Hack-and-Slash zu tun hat und ziemlich auf den Keks gehen kann. Dannach folgen 3 ""true"" endings. ending A,B,C,D und E erzählen die main story. Dann gibt es noch 20 weitere ""mission fail"" endings, die als kleine gags engebaut wurden. Und dann gibt es noch ending Y wenn man den Endgegner Emil lv99 besiegt. Wer das DLC kauft kann sich auch auf 3 Arenen mit extra Gegnern freuen, die versprochenen Outfits kriegt man nicht einfachso sondern muss sie erst in der Arena gewinnen :) [/spolers]

Trotzdem ist Nier;Automata ein Meisterwerk. Ich würde es jedem empfehlen und wenn man alle Nebenaufgaben etc. abschließt kommt man vieleicht sogar auf 50 Spielstunden. Für die guten Spieler unter euch gibt es sogar ein Hard-Mode bei dem man sofort stirbt wenn man einmal vom Gegner getroffen wurde :)

specs; AMD fx 9370 8 cores 4,4Ghz CPU, 16 GB DDR3 RAM, Nvidea GTX 1060 grafik
Spiel lief auf mittleren bis hohen Einstellungen flüssig bis auf einige Cut-scenes die etwas ruckelig liefen was aber warscheinlich eher daran liegt das dieses Game ein Playstation 4 Port ist.

Au ja und der Soundtrack hat mir absolut gefallen, in bester Square Enix Manier, sehr schön.",1523385070,1524323284,True,0,0,0.0,1,True,False,False,76561198284809202,132,25,5106.0,0.0,4716.0,1564313778.0
20250289,20250293,524220,NieR:Automata™,33701817,english,"The skimpy dressed protagonist and the frantic action combat are excuses for one of the best narrative in videogaming. Even if you are like me, and usually don't like girls that fight in high heels and over the top action combat, Nier Automata is still worth the experience.
Be warned tough, the only sexy thing is the protagonist dress, all the narrative is not light, but pretty grim and sad, featuring one of the most bizarre distopyan worlds ever imagined.",1500659047,1500659243,True,0,0,0.0,0,True,False,False,76561198031026148,151,47,3750.0,0.0,2799.0,1501187258.0
20292328,20292332,613100,House Flipper,85112139,polish,"Przyjemna gra w której  po prostu sprzątać,naprawiać,budować i dekorować i możesz się rozluźnić :P",1611268840,1611268840,True,0,0,0.0,0,True,False,False,76561198830607147,47,5,1316.0,841.0,1316.0,1611268407.0
20297410,20297414,613100,House Flipper,78903279,english,"cleany 
",1604782062,1604782062,True,0,0,0.0,0,True,False,False,76561198386780100,35,4,1171.0,0.0,1097.0,1604953370.0
20327638,20327642,613100,House Flipper,42126124,english,"i like it, but, i have some problems:
i cant remove/move pipelines
i cant add pipelines
i want more possibility to customize the kitchens
render (fps drop & lag with 100fps)

please work on that!",1526756479,1526758015,True,1,0,0.5202019810676575,0,False,False,False,76561198247192802,28,4,1249.0,0.0,1062.0,1550244711.0
20339351,20339355,464920,Surviving Mars,41341119,english,"It's the usual city builder Banished style, and at this stage it lacks content and suffers from bugs. But it's really entertaining and can hook you for hours. It was a long time since a game made me forget to look at the watch and ""geez, it's almost morning!""

The devs are pretty active in patching it, and already solved many AI issues. And the base game is promising enough for the forthcoming DLCs to make it special. Beeing published by Paradox you can tell those DLCs will be many.

Visually speaking it's really pretty, with a charming retrofuturistic look.

If you like the genre you should give this a try, or at least watch it for how it developes with future DLCs and patches.",1523109699,1523109699,True,13,0,0.6022241711616516,0,True,False,False,76561198031026148,151,47,6959.0,0.0,2581.0,1573439994.0
20381100,20381104,304390,For Honor,54428553,english,Also i love guardbreakaly,1564785714,1564785714,False,1,0,0.462686538696289,0,False,False,False,76561198253380178,33,23,5535.0,0.0,5535.0,1556386568.0
20385143,20385147,304390,For Honor,51792246,russian,"Игра топ, зайдете затянет на долго, есть бесящие моменты когда ты пытаешься пробить защиту а ему все ровно но это может быть незнание классов. Интересная система боя, красиво проработанные детали,карты,персонажи и их кастомизация. В общем покупайте если хотите мяса в средневековом стиле.",1561800140,1561800140,True,0,1,0.0,0,True,False,False,76561198801157429,21,1,3879.0,0.0,776.0,1605732059.0
20397940,20397944,304390,For Honor,45449301,english,"For Honor is EXTREMELY hardcore (and primarily pvp oriented.) Overwatch/Team fortress 2 meets Mount & Blade Warband and Street Fighter / Tekken - you choose between a bunch of unique heroes (medieval warriors) that each have unique, very hard to master combos and special attacks. 

If you enjoy the pvp in games like Mount & Blade, War of the Roses, Dark souls or Absolver, you are GOING TO love this one. 

If you are not a patient person but you expect to breeze through the game by using an overpowered weapon (cough call of duty cough battlefield cough rainbow six) then you should probably steer clear of this game. It is VERY challenging and requires quite a bit of practice and reflexes to do well. Every strategy can be countered, every attack can be interrupted or even turned around - provided you figure out how. Naturally some classes will be easier than others, but none of the heroes are ""bad"". Some are just harder to succeed with than others.

You are competing against other people just like you, each doing their best to master their favourite hero(es) and figure out how to beat you into the dirt with them. If you're not the kind of person with the patience for this sort of competition this game is gonna piss you off and you're gonna leave a negative review complaining about ""meta"" and ""viable"" heroes. 

There are a TON of unlocks just for leveling up with a hero - you'll typically level up every few matches (however short) and chances are you'll even feel overwhelmed by the amount of equipment (and customization) you unlock - because there's something new for practically every single level up. This way there is also some sense of progression - as you level up with a hero, you'll also get more powerful effects attached to your gear and subsequently face higher leveled opponents. 

As with any hero/class system, expect to see some heroes picked a lot and others barely played at all. If you enjoy a hero and put in the time to learn how to play them, then you can succeed with literally any one of them - but even though Ubisoft typically patches the game at least once a week, some heroes will always seem ""overpowered"" due to their design - typically attacks that are very easy to access and very hard to play against. This does not mean any heroes are bad - some are just hard to learn, but once you do can be straight up oppressive to play against.

The game operates on a ""grind to unlock"" or microtransaction shit system. Fortunately, you can play the game just fine without paying a single penny beyond initial purchase. It's not quite on the level of chinese pay2win, but unfortunately you'll still have to grind quite a lot if you want to unlock stuff in the beginning. Fortunately, once you find a hero you like chances are you wont really want to play any others beyond trying them out. Every match plays out differently because every single player plays different from the others, as such matches rarely get repetitive, similar to games like League of Legends and Dota 2.

Matches typically play out in around 10 minutes (20-30 for the new game mode, Breach) and the game typically flows quickly and naturally - there's rarely any time where you have time to stop for a breather, or won't have any clue what you should do.",1540566564,1540566564,True,2,0,0.4890370070934296,0,True,False,False,76561198023681921,436,84,11572.0,0.0,8607.0,1597806857.0
20407089,20407093,304390,For Honor,44367104,english,"Got the starter pack for free. I didn't play much but the game is fairly stable and pretty fun. 

Except the P2P complain that has been addressed I don't really get the current hate...

People complaining they are getting ganked just don't understand the logic of the game. It's like this in any game. Stick with your team, redeploy, and avoid rushing 1vs3. And if things get sour, just retreat. If your team isn't too bad they'll either come to back up, either they will take the opportunity to go for objectives.

People talking about glitches are also in bad faith. There can be some but just avoid them.

I didn't play much but for the small experience I have, for a free game it certainly is a good game.

Unfortunately me and my friends have little time to play but playing with your friends must be a blast",1535194936,1535194936,True,0,0,0.0,0,False,False,False,76561197981435714,92,16,1153.0,0.0,906.0,1537042725.0
20410210,20410214,304390,For Honor,43872342,english,not a fan,1533128884,1533128884,False,4,1,0.491299033164978,0,False,False,False,76561198066821478,164,22,239.0,0.0,239.0,1522804373.0
20415193,20415197,304390,For Honor,41864800,russian,uplay гавнооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооооо,1525517761,1525517761,False,1,0,0.435256153345108,0,False,True,False,76561198022064562,23,3,335.0,0.0,223.0,1525630281.0
20418720,20418724,304390,For Honor,39072033,schinese,冲冲冲 群殴,1515124589,1581990301,True,1,0,0.0,0,False,False,False,76561198360605247,169,28,3478.0,0.0,110.0,1576421491.0
20423253,20423257,304390,For Honor,34230245,schinese,"一款被网络毁了的神作，评价分为两部分吧，单机篇和联机篇。
在单人游戏方面完全不用到新FH像R6S那样基本没单人，FH的单人剧情做的很好，骑士维京武士三方势力各有独特且向互联系的剧情，剧情战役长度足够玩很长一段时间了，至少我觉得免费周的一百多元就是光玩单人也值了，这是一种跟骑砍老滚巫师3截然不同的冷兵器战斗体验。
在多人游戏方面，如果刨去服务器的话，多人玩玩是很有意思的，但实话说这款游戏网络要是不改善的话，多人玩着真的很难受，载入慢，无限加载，更可怕的是玩玩突然掉线，补充一下这都是我开着加速器碰到的问题，至于不开加速器，像R6S一样裸连，恐怕真伤不起。
其他方面比如气氛，挑衅的骂街的个人感觉比R6S少（都是育碧的就拿这俩做比较了），技术方面得下一番功夫慢慢练，每个英雄在控制上都有差别，想要做到收放自如的话，没太多的练习肯定是不成的。
最后衷心希望土豆能尽快改善这个熟透了的服务器。",1502694959,1502694959,True,1,0,0.5220588445663452,0,True,False,False,76561198228049952,73,3,4468.0,0.0,1135.0,1584704680.0
20429693,20429697,304390,For Honor,30797989,schinese,游戏是好游戏，但是土豆服务器质量真是让人无语，处决，重连，掉线，一气呵成。土豆里的豪杰，什么时候服务器就好了就改回来好评,1490723036,1490723036,False,1,0,0.5024875402450562,0,True,False,False,76561198257417608,64,2,4368.0,0.0,3307.0,1571072691.0
20435469,20435473,304390,For Honor,30140366,english,"This game is not worth the asking price... 

Peer 2 Peer networking on a fighting game, including the poor balancing, means you're not just getting shafted by the network, you're getting shafted by the cheese.

RIP... I'd like my $$$ back plz",1487940979,1487940979,False,0,0,0.0,0,True,False,False,76561198127137385,169,1,1566.0,0.0,1102.0,1489916729.0
20460427,20460431,107410,Arma 3,75349660,french,J'adore,1599089020,1599089020,True,0,0,0.0,0,True,False,False,76561198094755774,14,2,5293.0,0.0,5293.0,1552200579.0
20475187,20475191,107410,Arma 3,66929717,english,Great sandbox FPS game. I enjoy playing multiplayer scenarios with my friends. The Steam Workshop contains many great mods that add content and improve the gameplay experience.,1586400710,1586400710,True,0,0,0.0,0,True,False,False,76561198118463637,101,2,4709.0,0.0,4705.0,1587703288.0
20476059,20476063,107410,Arma 3,66469559,russian,ez,1585883653,1585883653,True,1,0,0.0,0,True,False,False,76561198343711383,60,17,878.0,0.0,76.0,1602234115.0
20498240,20498244,107410,Arma 3,56651120,english,great military simulator 10/10,1573071506,1573071506,True,0,0,0.0,0,False,False,False,76561198079017380,102,15,3062.0,0.0,1826.0,1608186873.0
20503262,20503266,107410,Arma 3,54428506,english,"Also,i love italy",1564785466,1564785466,False,0,0,0.3884637951850891,0,True,False,False,76561198253380178,33,23,2813.0,0.0,2813.0,1522780242.0
20508803,20508807,107410,Arma 3,52573841,polish,Very Nice,1561924277,1561924277,True,0,0,0.0,0,True,False,False,76561198018557384,248,4,8990.0,0.0,3906.0,1600189733.0
20510518,20510522,107410,Arma 3,52032648,schinese,过于硬核，先去参个军在来玩,1561822994,1561822994,True,1,0,0.5143149495124817,0,True,False,False,76561198327729436,219,30,2414.0,0.0,1472.0,1574591656.0
20515150,20515154,107410,Arma 3,49107438,spanish,"Increible juego, jugabilidad y diversidad de controles hermosa y la comunidad activa tanto en clanes como en workshop... simplemente el mejor juego de simulacion militar del mundo!!!",1550605828,1550605828,True,2,0,0.5264623761177063,0,True,False,False,76561198122622661,3,1,10857.0,0.0,694.0,1572887596.0
20525134,20525138,107410,Arma 3,43684129,english,shitty,1532280355,1532280355,False,0,0,0.4195803999900818,0,True,False,False,76561198088346927,73,4,47.0,0.0,47.0,1530140117.0
20529349,20529353,107410,Arma 3,41702183,russian,Рекомендую,1524759542,1524759542,True,0,0,0.0,0,True,False,False,76561198239480488,32,11,22912.0,4204.0,5185.0,1611245510.0
20546917,20546921,107410,Arma 3,33492646,german,Läuft bei Arma.,1499908334,1499908334,True,0,0,0.0,0,False,False,False,76561198039530338,157,2,51629.0,0.0,27084.0,1564304796.0
20553289,20553293,107410,Arma 3,31343280,english,whaaaaaaaaaaaaaaaaaaaaaaaaaaa,1493056016,1493056016,False,0,1,0.3398230075836182,1,False,True,False,76561198131695106,77,6,114.0,0.0,42.0,1550406747.0
20561331,20561335,107410,Arma 3,28104720,english,10/10 Frames per second,1480533295,1480533295,True,2,0,0.5473250746726989,1,False,False,False,76561198109612882,115,21,114244.0,3609.0,58798.0,1611293475.0
20565964,20565968,107410,Arma 3,27095489,turkish,Gerçekci savaş mekanikleriyle size o anı yaşatan içinizde hissettiren hem rol sistemi hem coop sistemi ve daha bir çok server sistemiyle gayet başrılı bir oyun.,1479981124,1511772613,True,0,0,0.0,0,True,False,False,76561198147975955,144,3,46859.0,0.0,17862.0,1604515958.0
20567500,20567504,107410,Arma 3,26678353,english,Very good war simulator. Excelent graphics 60fps w/ 3GB graphic card (high to medium settings). Great multiplayer.,1479500626,1479500626,True,1,0,0.518518567085266,0,True,False,False,76561198027175945,115,34,8515.0,0.0,4814.0,1544309416.0
20606066,20606070,107410,Arma 3,12944804,english,gay,1416017423,1416017423,False,0,0,0.0,0,False,False,False,76561198129680246,4,1,31.0,0.0,31.0,1414280911.0
20614263,20614267,107410,Arma 3,10679394,french,bien vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv  fvg  nvbcc; ;ffffffsxddwwwwwwwwwwwwwwsds!--+w                    xxcv,1403465849,1403465849,True,2,0,0.52173912525177,0,True,False,False,76561198057697537,116,3,112720.0,2549.0,18623.0,1611266808.0
20620214,20620218,107410,Arma 3,9295554,german,"An sich ein wirklich geiles Spiel .


Neben der total langweiligen und vorallen langgezogenen Kampange bitet arma 3 dank der ganzen  modifikations Möglichkeiten einen Klasse multplayer, Mods wie Altis life sind einfach grandios dennoch denke ich das es die 50€
nicht wert ist .
",1393620782,1393620782,True,1,1,0.5,0,True,False,False,76561198065785689,44,4,2986.0,0.0,226.0,1457283106.0
20630994,20630998,589360,Ni no Kuni™ II: Revenant Kingdom,48012422,english,It would be better if the U.S. President in Ni No Kuni II was not Roland but Trump,1546347829,1546347829,True,1,3,0.407421201467514,0,True,False,False,76561198882045545,125,17,1705.0,0.0,497.0,1549632046.0
20631438,20631442,589360,Ni no Kuni™ II: Revenant Kingdom,46294421,schinese,"剧情感觉很平淡
玩起来还是不错了
第一个全成就的游戏（然后更新又出了两个新成就，真坑）",1542892117,1542892117,True,0,1,0.0,0,True,False,False,76561198088505422,299,6,4994.0,0.0,3428.0,1547992464.0
20640911,20640915,619080,SOS,39734409,english,"first ten matches: ok what am i doing... ohh papayas.,.. cool.... oh shit what up stranger.... i can't open anything.... HOW DOES HE HAVE A GUN WTF???....  oh shit a flare gun, oh shit free loot.... 

after those first ten or so matches of experiencing the game you start realizing that it really isn't worth $30.0 usd. I think the barebones of the concept is great, but their implementation of it is horrid. The gunpay is lacking, the PVE is lacking, monsters are predictable. This big ass island and you only have 3 different mobs to deal with which are just the same mob with different colors. if you can rush and find a gun before everyone else, you can practically hunt everyone else and kill them. Don't find anyone early? spend the rest of your time running around and island to die to people with guns. Getting the shard is more of spending the time to kill it then actually hard, while i do like that you can't really get it alone, it forces you to attempt to work with someone else. Idk, its lacking way too much content for it to be justifiable. You only really need to be in a team to complete 1 task, thats it, and its not even a riddle, its not even hard, you just need one to tank and the other to attack, other than that once you have a shard, you don't need anyone anymore, kill them go find a flare gun end game. if this game had multiple layers of rewarding grouping/ungrouping and forcing people into situations where they need to either team up or break up from the team, or even multiplayer riddles, or anything you can think of to force a dialogue, then maybe it will be worth it, but otherwise with the lack of content in the game i highly doubt that's possible, They would have to implement a bunch of new stuff. Also the viewership emotes are corny as hell. With or without toxic developers, the game itself is lacking so much to justify paying 30.0 usd. Buy it if you want to have a ""new experience for the first 5-10 matches"" but after that, unless you really love this game, you'll get pretty bored.",1517343707,1517343707,False,16,0,0.5015817284584045,0,True,False,True,76561198045007254,112,2,347.0,0.0,347.0,1516810399.0
20673054,20673058,393520,Iconoclasts,69001521,english,"If there's one thing i regret about this purchase, it's that i didn't make it sooner. 

SHORT REVIEW:

Beautiful, beautiful graphics and animations. Super cute player character. Catchy music that doesn't get old, reminiscent of Towerfall Ascension's soundtrack. Straightforward gameplay, easy to learn but hard to master, satisfying and responsive. Lots of unique enemies. 

The story is both well-written, detailed, deep and quite dark. Reminiscient of Final Fantasy 7 (The original - i haven't played the remake)

I can't get over all the little details in the animations - these pixels are more expressive than most people! Absolutely gorgeous visuals that always surprise with their incredible amount of detail.

DETAILED REVIEW:


Where do i even start? The art is FANTASTIC. Despite being pixel art, it's so detailed (and so extremely well and fluidly animated) that you can make out anything from how your character (which is absolutely adorable, by the way!) jumps in different manners based on how fast you are moving, to how her cheeks puff out when you're holding your breath! Adorable, adorable pixels... And sometimes oddly sexy, which is confused me at first due to the overall look of the world. It seemed out of place, but only at first glance, before i learnt more of the story.

Don't let the appearances decieve you. There is a LOT more depth to this than i thought at first glance - i'd never imagine the story, and it's characters, would be so interesting. There is a lot of depth to all of the main characters that appear. I am barely four hours in (without a break, unusual but this game just keeps me going) and there has already been several twists and turns i'd never imagine. 

There is a lot of originality here. It's very refreshing.

Besides the breathtaking graphics, the music is also outstanding. You never really get tired of the ambience or the atmospheric music constantly playing in the background - all the sounds work extremely well to draw you into the experience. Also, did i mention your adorable player character also has adorable music notes for footsteps? And Kirby-esque sound effects for jumps!

If you like true metroidvanias, you are going to LOVE this. Unlike others of its kind, there is hardly any backtracking - you'll only ever really have to backtrack if you get lost, and there's always a map available for you to use should you need it.

Character interactions play out really well, with great writing (and translation) as well as extremely lifelike expressions and gestures. I've never experienced anything like it before from pixel art.",1589276823,1590246381,True,0,0,0.47826087474823,0,True,False,False,76561198023681921,436,84,1019.0,0.0,211.0,1590262133.0
